"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1615939647,0,0,0,0,0,956,1886,1994,3773,930,1841,1944,3683,26,45,50,90
1615939648,0,0,0,0,0,981,1931,2044,3863,956,1886,1994,3773,25,45,50,90
1615939649,0,0,0,0,0,999,1965,2082,3931,981,1931,2044,3863,18,34,38,68
1615939650,0,0,0,0,0,1026,2011,2134,4023,999,1965,2082,3931,27,46,52,92
1615939651,0,0,0,0,0,1050,2056,2182,4113,1026,2011,2134,4023,24,45,48,90
1615939652,0,0,0,0,0,1078,2105,2238,4211,1050,2056,2182,4113,28,49,56,98
1615939653,0,0,0,0,0,1097,2139,2276,4279,1078,2105,2238,4211,19,34,38,68
1615939654,0,0,0,0,0,1122,2184,2326,4369,1097,2139,2276,4279,25,45,50,90
1615939655,0,0,0,0,0,1148,2230,2378,4461,1122,2184,2326,4369,26,46,52,92
1615939656,0,0,0,0,0,1172,2275,2426,4551,1148,2230,2378,4461,24,45,48,90
1615939657,0,0,0,0,0,1192,2309,2466,4619,1172,2275,2426,4551,20,34,40,68
1615939658,0,0,0,0,0,1218,2356,2518,4713,1192,2309,2466,4619,26,47,52,94
1615939659,0,0,0,0,0,1244,2403,2570,4807,1218,2356,2518,4713,26,47,52,94
1615939660,0,0,0,0,0,1269,2449,2620,4899,1244,2403,2570,4807,25,46,50,92
1615939661,0,0,0,0,0,1289,2485,2660,4971,1269,2449,2620,4899,20,36,40,72
1615939662,0,0,0,0,0,1314,2530,2712,5061,1289,2485,2660,4971,25,45,52,90
1615939663,0,0,0,0,0,1340,2575,2762,5151,1314,2530,2712,5061,26,45,50,90
1615939664,0,0,0,0,0,1365,2620,2812,5241,1340,2575,2762,5151,25,45,50,90
1615939665,0,0,0,0,0,1384,2656,2852,5313,1365,2620,2812,5241,19,36,40,72
1615939666,0,0,0,0,0,1412,2704,2906,5409,1384,2656,2852,5313,28,48,54,96
1615939667,0,0,0,0,0,1436,2749,2956,5499,1412,2704,2906,5409,24,45,50,90
1615939668,0,0,0,0,0,1456,2783,2994,5567,1436,2749,2956,5499,20,34,38,68
1615939669,0,0,0,0,0,1482,2830,3046,5661,1456,2783,2994,5567,26,47,52,94
1615939670,0,0,0,0,0,1508,2876,3098,5753,1482,2830,3046,5661,26,46,52,92
1615939671,0,0,0,0,0,1532,2921,3146,5843,1508,2876,3098,5753,24,45,48,90
1615939672,0,0,0,0,0,1551,2955,3184,5911,1532,2921,3146,5843,19,34,38,68
1615939673,0,0,0,0,0,1576,3000,3234,6001,1551,2955,3184,5911,25,45,50,90
1615939674,0,0,0,0,0,1602,3045,3286,6091,1576,3000,3234,6001,26,45,52,90
1615939675,0,0,0,0,0,1627,3090,3336,6181,1602,3045,3286,6091,25,45,50,90
1615939676,0,0,0,0,0,1652,3135,3386,6271,1627,3090,3336,6181,25,45,50,90
1615939677,0,0,0,0,0,1678,3181,3438,6363,1652,3135,3386,6271,26,46,52,92
1615939678,0,0,0,0,0,1695,3214,3474,6429,1678,3181,3438,6363,17,33,36,66
1615939679,0,0,0,0,0,1722,3262,3526,6525,1695,3214,3474,6429,27,48,52,96
1615939680,0,0,0,0,0,1748,3307,3578,6615,1722,3262,3526,6525,26,45,52,90
1615939681,0,0,0,0,0,1773,3352,3628,6705,1748,3307,3578,6615,25,45,50,90
1615939682,0,0,0,0,0,1792,3386,3666,6773,1773,3352,3628,6705,19,34,38,68
1615939683,0,0,0,0,0,1817,3429,3712,6859,1792,3386,3666,6773,25,43,46,86
1615939684,0,0,0,0,0,1843,3477,3768,6955,1817,3429,3712,6859,26,48,56,96
1615939685,0,0,0,0,0,1866,3521,3816,7043,1843,3477,3768,6955,23,44,48,88
1615939686,0,0,0,0,0,1891,3567,3866,7135,1866,3521,3816,7043,25,46,50,92
1615939687,0,0,0,0,0,1911,3601,3904,7203,1891,3567,3866,7135,20,34,38,68
1615939688,0,0,0,0,0,1935,3646,3954,7293,1911,3601,3904,7203,24,45,50,90
1615939689,0,0,0,0,0,1961,3691,4006,7383,1935,3646,3954,7293,26,45,52,90
1615939690,0,0,0,0,0,1987,3736,4056,7473,1961,3691,4006,7383,26,45,50,90
1615939691,0,0,0,0,0,2011,3781,4106,7563,1987,3736,4056,7473,24,45,50,90
1615939692,0,0,0,0,0,2038,3827,4158,7655,2011,3781,4106,7563,27,46,52,92
1615939693,0,0,0,0,0,2056,3860,4194,7721,2038,3827,4158,7655,18,33,36,66
1615939694,0,0,0,0,0,2081,3908,4246,7817,2056,3860,4194,7721,25,48,52,96
1615939695,0,0,0,0,0,2107,3953,4298,7907,2081,3908,4246,7817,26,45,52,90
1615939696,0,0,0,0,0,2133,3998,4348,7997,2107,3953,4298,7907,26,45,50,90
1615939697,0,0,0,0,0,2151,4032,4386,8065,2133,3998,4348,7997,18,34,38,68
1615939698,0,0,0,0,0,2178,4079,4438,8159,2151,4032,4386,8065,27,47,52,94
1615939699,0,0,0,0,0,2203,4125,4488,8251,2178,4079,4438,8159,25,46,50,92
1615939700,0,0,0,0,0,2223,4161,4528,8323,2203,4125,4488,8251,20,36,40,72
1615939701,0,0,0,0,0,2248,4206,4580,8413,2223,4161,4528,8323,25,45,52,90
1615939702,0,0,0,0,0,2274,4251,4630,8503,2248,4206,4580,8413,26,45,50,90
1615939703,0,0,0,0,0,2299,4296,4680,8593,2274,4251,4630,8503,25,45,50,90
1615939704,0,0,0,0,0,2325,4344,4732,8689,2299,4296,4680,8593,26,48,52,96
1615939705,0,0,0,0,0,2344,4378,4770,8757,2325,4344,4732,8689,19,34,38,68
1615939706,0,0,0,0,0,2369,4423,4820,8847,2344,4378,4770,8757,25,45,50,90
1615939707,0,0,0,0,0,2394,4468,4872,8937,2369,4423,4820,8847,25,45,52,90
1615939708,0,0,0,0,0,2420,4513,4922,9027,2394,4468,4872,8937,26,45,50,90
1615939709,0,0,0,0,0,2445,4558,4972,9117,2420,4513,4922,9027,25,45,50,90
1615939710,0,0,0,0,0,2464,4592,5010,9185,2445,4558,4972,9117,19,34,38,68
1615939711,0,0,0,0,0,2489,4640,5062,9281,2464,4592,5010,9185,25,48,52,96
1615939712,0,0,0,0,0,2516,4687,5116,9375,2489,4640,5062,9281,27,47,54,94
1615939713,0,0,0,0,0,2536,4721,5154,9443,2516,4687,5116,9375,20,34,38,68
1615939714,0,0,0,0,0,2561,4766,5204,9533,2536,4721,5154,9443,25,45,50,90
1615939715,0,0,0,0,0,2586,4811,5254,9623,2561,4766,5204,9533,25,45,50,90
1615939716,0,0,0,0,0,2610,4856,5304,9713,2586,4811,5254,9623,24,45,50,90
1615939717,0,0,0,0,0,2636,4902,5354,9805,2610,4856,5304,9713,26,46,50,92
1615939718,0,0,0,0,0,2661,4947,5404,9895,2636,4902,5354,9805,25,45,50,90
1615939719,0,0,0,0,0,2680,4981,5442,9963,2661,4947,5404,9895,19,34,38,68
1615939720,0,0,0,0,0,2706,5026,5494,10053,2680,4981,5442,9963,26,45,52,90
1615939721,0,0,0,0,0,2730,5071,5544,10143,2706,5026,5494,10053,24,45,50,90
1615939722,0,0,0,0,0,2755,5116,5594,10233,2730,5071,5544,10143,25,45,50,90
1615939723,0,0,0,0,0,2781,5161,5644,10323,2755,5116,5594,10233,26,45,50,90
1615939724,0,0,0,0,0,2800,5195,5682,10391,2781,5161,5644,10323,19,34,38,68
1615939725,0,0,0,0,0,2825,5240,5732,10481,2800,5195,5682,10391,25,45,50,90
1615939726,0,0,0,0,0,2850,5286,5782,10573,2825,5240,5732,10481,25,46,50,92
1615939727,0,0,0,0,0,2875,5331,5832,10663,2850,5286,5782,10573,25,45,50,90
1615939728,0,0,0,0,0,2900,5376,5884,10753,2875,5331,5832,10663,25,45,52,90
1615939729,0,0,0,0,0,2920,5410,5922,10821,2900,5376,5884,10753,20,34,38,68
1615939730,0,0,0,0,0,2946,5457,5974,10915,2920,5410,5922,10821,26,47,52,94
1615939731,0,0,0,0,0,2972,5503,6026,11007,2946,5457,5974,10915,26,46,52,92
1615939732,0,0,0,0,0,2996,5548,6074,11097,2972,5503,6026,11007,24,45,48,90
1615939733,0,0,0,0,0,3016,5582,6114,11165,2996,5548,6074,11097,20,34,40,68
1615939734,0,0,0,0,0,3040,5627,6162,11255,3016,5582,6114,11165,24,45,48,90
1615939735,0,0,0,0,0,3067,5674,6234,11591,3040,5627,6162,11255,27,47,72,336
1615939736,0,33,0,0,0,3092,5798,6904,22879,3067,5674,6234,11591,25,124,670,11288
1615939737,0,0,0,0,0,3106,5870,7390,23023,3092,5798,6904,22879,14,72,486,144
1615939738,0,1,0,0,0,3121,5962,8033,23207,3106,5870,7390,23023,15,92,643,184
1615939739,0,1,0,0,0,3134,6052,8664,23387,3121,5962,8033,23207,13,90,631,180
1615939740,0,0,0,0,0,3146,6069,9304,23422,3134,6052,8664,23387,12,17,640,35
1615939741,0,0,0,0,0,3146,6069,9304,23422,3146,6069,9304,23422,12,17,640,35
1615939742,0,0,0,0,0,23,97,75,195,10,1,9,3,13,96,66,192
1615939743,0,0,0,0,0,43,145,115,291,23,97,75,195,20,48,40,96
1615939744,0,0,0,0,0,58,181,145,363,43,145,115,291,15,36,30,72
1615939745,0,0,0,0,0,78,229,185,459,58,181,145,363,20,48,40,96
1615939746,0,0,0,0,0,93,265,215,531,78,229,185,459,15,36,30,72
1615939747,0,0,0,0,0,113,313,255,627,93,265,215,531,20,48,40,96
1615939748,0,0,0,0,0,133,361,295,723,113,313,255,627,20,48,40,96
1615939749,0,0,0,0,0,148,396,325,793,133,361,295,723,15,35,30,70
1615939750,0,0,0,0,0,168,444,365,889,148,396,325,793,20,48,40,96
1615939751,0,0,0,0,0,183,480,395,961,168,444,365,889,15,36,30,72
1615939752,0,0,0,0,0,203,528,435,1057,183,480,395,961,20,48,40,96
1615939753,0,0,0,0,0,223,576,475,1153,203,528,435,1057,20,48,40,96
1615939754,0,0,0,0,0,238,612,505,1225,223,576,475,1153,15,36,30,72
1615939755,0,0,0,0,0,258,660,545,1321,238,612,505,1225,20,48,40,96
1615939756,0,0,0,0,0,270,696,569,1393,258,660,545,1321,12,36,24,72
1615939757,0,0,0,0,0,279,741,622,1483,270,696,569,1393,9,45,53,90
1615939758,0,0,0,0,0,305,791,676,1583,279,741,622,1483,26,50,54,100
1615939759,0,0,0,0,0,325,825,716,1651,305,791,676,1583,20,34,40,68
1615939760,0,0,0,0,0,349,870,764,1741,325,825,716,1651,24,45,48,90
1615939761,0,0,0,0,0,375,915,816,1831,349,870,764,1741,26,45,52,90
1615939762,0,0,0,0,0,400,960,866,1921,375,915,816,1831,25,45,50,90
1615939763,0,0,0,0,0,425,1005,916,2011,400,960,866,1921,25,45,50,90
1615939764,0,0,0,0,0,445,1041,956,2083,425,1005,916,2011,20,36,40,72
1615939765,0,0,0,0,0,470,1087,1006,2175,445,1041,956,2083,25,46,50,92
1615939766,0,0,0,0,0,497,1134,1060,2269,470,1087,1006,2175,27,47,54,94
1615939767,0,0,0,0,0,522,1179,1110,2359,497,1134,1060,2269,25,45,50,90
1615939768,0,0,0,0,0,540,1213,1148,2427,522,1179,1110,2359,18,34,38,68
